customer_id,name,plan,monthly_spend,tenure_months,home_tower_id,tower_id,latitude,longitude,city,health_status,anomaly_experienced_count,is_on_unhealthy_tower,churned
C20201,Rajeshri Bhandari,Basic_5GB,5813.08,9,T1036,T1036,28.51231226115647,77.16809191568898,Delhi,Healthy,0,0,0
C20202,Urvi Das,Basic_5GB,7797.29,61,T1018,T1018,13.016560059757204,77.56755670675297,Bengaluru,Unhealthy,0,1,0
C20203,Watika Nigam,Basic_5GB,2162.73,47,T1015,T1015,19.095481599030936,72.8056778156077,Mumbai,Healthy,0,0,0
C20204,Naveen Nigam,Basic_5GB,3952.99,6,T1013,T1013,13.01591161005511,80.20334529669032,Chennai,Healthy,0,0,0
C20205,Simon Chowdhury,Premium_100GB,7056.04,29,T1010,T1010,13.027407874069294,80.26537542842367,Chennai,Unhealthy,0,1,0
C20206,Aarna Shenoy,Premium_100GB,7397.79,42,T1025,T1025,28.509918874028973,77.29217705038093,Delhi,Unhealthy,0,1,0
C20207,Ijaya Ghosh,Premium_100GB,4322.15,7,T1049,T1049,19.056050794276302,72.87180681526907,Mumbai,Healthy,0,0,0
C20208,William Palla,Premium_100GB,7615.59,29,T1008,T1008,12.93990344119929,77.62464901721242,Bengaluru,Healthy,0,0,0
C20209,Falguni Purohit,Premium_100GB,7799.89,30,T1031,T1031,19.111136234270827,72.83193144170211,Mumbai,Healthy,0,0,0
C20210,Zinal Doshi,Premium_100GB,410.37,58,T1003,T1003,12.954368465260934,77.59563002387812,Bengaluru,Healthy,0,0,0
C20211,Bhavani Hora,Standard_20GB,5662.32,26,T1004,T1004,13.00034409162078,77.55642614044618,Bengaluru,Healthy,0,0,0
C20212,Chaaya Halder,Basic_5GB,7511.05,43,T1003,T1003,12.954368465260934,77.59563002387812,Bengaluru,Healthy,0,0,0
C20213,Sanaya Dugar,Premium_100GB,1370.03,15,T1015,T1015,19.095481599030936,72.8056778156077,Mumbai,Healthy,0,0,0
C20214,Niharika Chokshi,Standard_20GB,5681.99,16,T1020,T1020,28.50278945562401,77.26156907446276,Delhi,Healthy,0,0,0
C20215,Anita Keer,Standard_20GB,4751.64,8,T1045,T1045,19.041617030288958,72.94805647557712,Mumbai,Healthy,0,0,0
C20216,Manthan Bala,Unlimited,7957.3,47,T1023,T1023,12.935275554960178,77.5767429679547,Bengaluru,Unhealthy,0,1,0
C20217,Yamini Edwin,Basic_5GB,1675.02,41,T1000,T1000,19.041812178251856,72.9302714580966,Mumbai,Healthy,0,0,0
C20218,Vedhika Naik,Unlimited,4069.48,32,T1025,T1025,28.509918874028973,77.29217705038093,Delhi,Unhealthy,0,1,0
C20219,Harita Agrawal,Standard_20GB,4698.51,13,T1011,T1011,19.00641247153387,72.83795253569993,Mumbai,Healthy,1,0,0
C20220,Jeevika Parsa,Premium_100GB,2141.39,52,T1044,T1044,28.6071416758286,77.1576108996647,Delhi,Unhealthy,0,1,0
C20221,Zaitra Palla,Premium_100GB,5697.05,29,T1029,T1029,13.069496530670513,80.20572406593942,Chennai,Healthy,0,0,0
C20222,Liam Gour,Basic_5GB,7276.46,63,T1048,T1048,19.129969470149558,72.88423945036011,Mumbai,Healthy,0,0,0
C20223,Yashawini Guha,Unlimited,4253.3,4,T1036,T1036,28.51231226115647,77.16809191568898,Delhi,Healthy,0,0,0
C20224,Warhi Deep,Standard_20GB,2409.17,21,T1037,T1037,28.52690785937098,77.2997725096253,Delhi,Healthy,0,0,0
C20225,Jairaj Padmanabhan,Unlimited,795.58,24,T1028,T1028,12.92907087281669,77.58377094225962,Bengaluru,Healthy,0,0,0
C20226,Imaran Nayar,Premium_100GB,7920.99,42,T1046,T1046,28.587758677810275,77.21375286662766,Delhi,Unhealthy,0,1,0
C20227,Neelima Dubey,Premium_100GB,730.95,4,T1039,T1039,28.57559611623694,77.18562856328342,Delhi,Healthy,0,0,0
C20228,Shravya Kannan,Unlimited,7729.27,46,T1035,T1035,28.53740991908231,77.20763735769783,Delhi,Healthy,0,0,0
C20229,Anvi Rout,Basic_5GB,4707.08,22,T1026,T1026,13.018333489717769,80.27883827043385,Chennai,Healthy,0,0,0
C20230,Barkha Dugal,Standard_20GB,5888.17,37,T1038,T1038,13.034349083727689,77.59992581648865,Bengaluru,Healthy,0,0,0
C20231,Orinder Nath,Unlimited,6005.03,58,T1000,T1000,19.041812178251856,72.9302714580966,Mumbai,Healthy,0,0,0
C20232,Chaman Bhattacharyya,Premium_100GB,2173.99,52,T1040,T1040,19.12596670726637,72.88051027309317,Mumbai,Healthy,0,0,0
C20233,Manya Ray,Unlimited,4152.75,27,T1029,T1029,13.069496530670513,80.20572406593942,Chennai,Healthy,0,0,0
C20234,Girik Wason,Premium_100GB,3529.53,53,T1004,T1004,13.00034409162078,77.55642614044618,Bengaluru,Healthy,0,0,0
C20235,Sarthak Om,Unlimited,6452.07,22,T1039,T1039,28.57559611623694,77.18562856328342,Delhi,Healthy,0,0,0
C20236,Saanvi Nadkarni,Standard_20GB,6227.5,38,T1002,T1002,12.961702667587774,77.59965517818893,Bengaluru,Healthy,1,0,0
C20237,Oni Sur,Standard_20GB,7452.54,12,T1037,T1037,28.52690785937098,77.2997725096253,Delhi,Healthy,0,0,0
C20238,Avni Chhabra,Basic_5GB,1025.47,10,T1001,T1001,28.53352426257309,77.129087049642,Delhi,Healthy,0,0,0
C20239,Chanakya Chhabra,Basic_5GB,1290.82,52,T1041,T1041,19.01369620236482,72.83553383971655,Mumbai,Healthy,0,0,0
C20240,Yadavi Raman,Unlimited,1025.57,5,T1012,T1012,13.023810211330176,80.21192951781012,Chennai,Healthy,0,0,0
C20241,Dominic Anne,Unlimited,4384.84,64,T1034,T1034,28.52821554211284,77.25885676527254,Delhi,Unhealthy,0,1,0
C20242,Jyoti Bhat,Basic_5GB,1730.31,49,T1037,T1037,28.52690785937098,77.2997725096253,Delhi,Healthy,0,0,0
C20243,Zilmil Chana,Basic_5GB,2881.89,35,T1039,T1039,28.57559611623694,77.18562856328342,Delhi,Healthy,0,0,0
C20244,Ikbal Sha,Unlimited,5826.51,21,T1031,T1031,19.111136234270827,72.83193144170211,Mumbai,Healthy,0,0,0
C20245,Chaitaly Contractor,Premium_100GB,4260.84,69,T1023,T1023,12.935275554960178,77.5767429679547,Bengaluru,Unhealthy,0,1,0
C20246,Theodore Misra,Basic_5GB,1916.73,40,T1013,T1013,13.01591161005511,80.20334529669032,Chennai,Healthy,0,0,0
C20247,Amara Kamdar,Premium_100GB,1818.65,25,T1016,T1016,12.981535478694678,77.55241247636768,Bengaluru,Healthy,1,0,0
C20248,Ekaraj Gopal,Basic_5GB,4579.41,54,T1029,T1029,13.069496530670513,80.20572406593942,Chennai,Healthy,0,0,0
C20249,Dominic Bhagat,Standard_20GB,4959.2,6,T1047,T1047,19.091529343236644,72.86963493972571,Mumbai,Healthy,0,0,0
C20250,Krisha Lata,Unlimited,466.83,37,T1022,T1022,28.570299130145017,77.1258696041448,Delhi,Healthy,0,0,0
C20251,Farhan Nath,Basic_5GB,5930.68,23,T1000,T1000,19.041812178251856,72.9302714580966,Mumbai,Healthy,0,0,1
C20252,Gauri Goyal,Unlimited,4086.34,43,T1015,T1015,19.095481599030936,72.8056778156077,Mumbai,Healthy,0,0,0
C20253,Abhimanyu Dutt,Unlimited,430.72,71,T1011,T1011,19.00641247153387,72.83795253569993,Mumbai,Healthy,1,0,0
C20254,Jyoti Seshadri,Standard_20GB,754.72,62,T1013,T1013,13.01591161005511,80.20334529669032,Chennai,Healthy,0,0,0
C20255,Ishaan Kapur,Basic_5GB,2090.52,31,T1035,T1035,28.53740991908231,77.20763735769783,Delhi,Healthy,0,0,0
C20256,Xalak Munshi,Basic_5GB,867.02,39,T1011,T1011,19.00641247153387,72.83795253569993,Mumbai,Healthy,1,0,1
C20257,Elijah Comar,Basic_5GB,2278.26,10,T1014,T1014,13.05420059965723,80.25816516160235,Chennai,Healthy,0,0,0
C20258,Abdul Gupta,Standard_20GB,682.15,49,T1020,T1020,28.50278945562401,77.26156907446276,Delhi,Healthy,0,0,0
C20259,Nathaniel Agarwal,Standard_20GB,5601.24,26,T1022,T1022,28.570299130145017,77.1258696041448,Delhi,Healthy,0,0,0
C20260,Wishi Bahri,Premium_100GB,1751.44,19,T1000,T1000,19.041812178251856,72.9302714580966,Mumbai,Healthy,0,0,0
C20261,Yashoda Walla,Premium_100GB,1683.43,39,T1043,T1043,12.993855983198662,77.6259189313666,Bengaluru,Healthy,1,0,0
C20262,Sachi Patel,Basic_5GB,6488.94,39,T1046,T1046,28.587758677810275,77.21375286662766,Delhi,Unhealthy,0,1,1
C20263,Agastya Thakur,Standard_20GB,7397.06,29,T1018,T1018,13.016560059757204,77.56755670675297,Bengaluru,Unhealthy,0,1,0
C20264,Aradhana Karnik,Basic_5GB,3275.12,5,T1015,T1015,19.095481599030936,72.8056778156077,Mumbai,Healthy,0,0,0
C20265,Lekha Anne,Basic_5GB,5240.55,57,T1025,T1025,28.509918874028973,77.29217705038093,Delhi,Unhealthy,0,1,0
C20266,Divya Virk,Standard_20GB,1674.74,43,T1000,T1000,19.041812178251856,72.9302714580966,Mumbai,Healthy,0,0,0
C20267,Samesh Sangha,Standard_20GB,549.56,16,T1018,T1018,13.016560059757204,77.56755670675297,Bengaluru,Unhealthy,0,1,0
C20268,Pranav Arya,Premium_100GB,4545.43,37,T1014,T1014,13.05420059965723,80.25816516160235,Chennai,Healthy,0,0,0
C20269,Lopa Dave,Premium_100GB,7622.78,58,T1005,T1005,12.9156127437866,77.60282601647768,Bengaluru,Healthy,0,0,0
C20270,Aishani Sarraf,Unlimited,3894.87,20,T1008,T1008,12.93990344119929,77.62464901721242,Bengaluru,Healthy,0,0,0
C20271,Jairaj Ranganathan,Unlimited,4170.17,60,T1043,T1043,12.993855983198662,77.6259189313666,Bengaluru,Healthy,1,0,0
C20272,Libni Shenoy,Standard_20GB,7813.14,70,T1001,T1001,28.53352426257309,77.129087049642,Delhi,Healthy,0,0,0
C20273,Osha Goswami,Standard_20GB,4799.72,6,T1016,T1016,12.981535478694678,77.55241247636768,Bengaluru,Healthy,1,0,0
C20274,Yashasvi Prabhakar,Unlimited,1789.22,69,T1000,T1000,19.041812178251856,72.9302714580966,Mumbai,Healthy,0,0,0
C20275,Jeet Hans,Basic_5GB,2148.91,70,T1014,T1014,13.05420059965723,80.25816516160235,Chennai,Healthy,0,0,0
C20276,Vedhika Ghosh,Standard_20GB,4984.74,55,T1015,T1015,19.095481599030936,72.8056778156077,Mumbai,Healthy,0,0,1
C20277,Xalak Munshi,Basic_5GB,5295.76,39,T1044,T1044,28.6071416758286,77.1576108996647,Delhi,Unhealthy,0,1,0
C20278,Charan Sengupta,Unlimited,4487.01,36,T1000,T1000,19.041812178251856,72.9302714580966,Mumbai,Healthy,0,0,0
C20279,Lucky Khare,Unlimited,3190.34,3,T1049,T1049,19.056050794276302,72.87180681526907,Mumbai,Healthy,0,0,0
C20280,Raksha Pillay,Basic_5GB,5466.67,7,T1043,T1043,12.993855983198662,77.6259189313666,Bengaluru,Healthy,1,0,0
C20281,Pahal Pillai,Premium_100GB,3438.02,16,T1026,T1026,13.018333489717769,80.27883827043385,Chennai,Healthy,0,0,0
C20282,Dhruv Bora,Standard_20GB,4466.0,28,T1022,T1022,28.570299130145017,77.1258696041448,Delhi,Healthy,0,0,0
C20283,Raagini Sur,Basic_5GB,5993.15,55,T1004,T1004,13.00034409162078,77.55642614044618,Bengaluru,Healthy,0,0,0
C20284,Aayush Ram,Standard_20GB,2175.17,21,T1011,T1011,19.00641247153387,72.83795253569993,Mumbai,Healthy,1,0,1
C20285,Hemang Biswas,Premium_100GB,1791.5,60,T1038,T1038,13.034349083727689,77.59992581648865,Bengaluru,Healthy,0,0,0
C20286,Theodore Mohanty,Premium_100GB,1485.63,32,T1022,T1022,28.570299130145017,77.1258696041448,Delhi,Healthy,0,0,0
C20287,Mitesh Natt,Premium_100GB,5155.8,3,T1017,T1017,13.029181558561362,80.22806739947332,Chennai,Healthy,0,0,0
C20288,Bhavna Dora,Unlimited,7074.94,57,T1017,T1017,13.029181558561362,80.22806739947332,Chennai,Healthy,0,0,0
C20289,Fitan Dua,Basic_5GB,4440.35,41,T1049,T1049,19.056050794276302,72.87180681526907,Mumbai,Healthy,0,0,0
C20290,Ekanta Mahal,Standard_20GB,3138.55,35,T1026,T1026,13.018333489717769,80.27883827043385,Chennai,Healthy,0,0,0
C20291,Lucky Buch,Unlimited,4254.26,48,T1038,T1038,13.034349083727689,77.59992581648865,Bengaluru,Healthy,0,0,0
C20292,Dakshesh Seth,Standard_20GB,3983.9,28,T1032,T1032,28.51312326199266,77.12862480666897,Delhi,Healthy,0,0,0
C20293,Frederick Kalla,Unlimited,272.77,5,T1017,T1017,13.029181558561362,80.22806739947332,Chennai,Healthy,0,0,0
C20294,Rishi Dugar,Unlimited,5454.41,2,T1028,T1028,12.92907087281669,77.58377094225962,Bengaluru,Healthy,0,0,0
C20295,Tristan Seth,Basic_5GB,7145.42,60,T1045,T1045,19.041617030288958,72.94805647557712,Mumbai,Healthy,0,0,0
C20296,Forum Apte,Unlimited,6573.61,3,T1004,T1004,13.00034409162078,77.55642614044618,Bengaluru,Healthy,0,0,0
C20297,Victor Mistry,Standard_20GB,6335.97,20,T1023,T1023,12.935275554960178,77.5767429679547,Bengaluru,Unhealthy,0,1,0
C20298,Nilima Bhatia,Premium_100GB,5141.81,56,T1042,T1042,13.02905334666557,80.28486841405483,Chennai,Healthy,0,0,0
C20299,Yashawini Konda,Premium_100GB,4824.67,3,T1039,T1039,28.57559611623694,77.18562856328342,Delhi,Healthy,0,0,0
C20300,Rayaan Prasad,Basic_5GB,7595.41,35,T1006,T1006,13.042623276281724,80.23720852431478,Chennai,Healthy,0,0,0
C20301,Vaishnavi Vasa,Unlimited,3840.65,47,T1014,T1014,13.05420059965723,80.25816516160235,Chennai,Healthy,0,0,0
C20302,Chasmum Palla,Premium_100GB,570.93,14,T1008,T1008,12.93990344119929,77.62464901721242,Bengaluru,Healthy,0,0,0
C20303,Irya Chhabra,Standard_20GB,7717.6,25,T1000,T1000,19.041812178251856,72.9302714580966,Mumbai,Healthy,0,0,0
C20304,Gautam Narasimhan,Basic_5GB,6589.28,46,T1034,T1034,28.52821554211284,77.25885676527254,Delhi,Unhealthy,0,1,0
C20305,Guneet Johal,Premium_100GB,1764.93,68,T1025,T1025,28.509918874028973,77.29217705038093,Delhi,Unhealthy,0,1,0
C20306,Kala Prabhu,Basic_5GB,7990.89,2,T1044,T1044,28.6071416758286,77.1576108996647,Delhi,Unhealthy,0,1,1
C20307,Mekhala Sachar,Unlimited,6824.51,34,T1020,T1020,28.50278945562401,77.26156907446276,Delhi,Healthy,0,0,0
C20308,Udarsh Sachdeva,Unlimited,1270.66,50,T1008,T1008,12.93990344119929,77.62464901721242,Bengaluru,Healthy,0,0,0
C20309,Krisha Basu,Standard_20GB,1764.19,12,T1022,T1022,28.570299130145017,77.1258696041448,Delhi,Healthy,0,0,0
C20310,Charles Patla,Premium_100GB,7697.21,70,T1015,T1015,19.095481599030936,72.8056778156077,Mumbai,Healthy,0,0,0
C20311,Adya Balay,Unlimited,7949.5,40,T1039,T1039,28.57559611623694,77.18562856328342,Delhi,Healthy,0,0,0
C20312,Aahana Barman,Standard_20GB,7941.59,68,T1014,T1014,13.05420059965723,80.25816516160235,Chennai,Healthy,0,0,0
C20313,Kritika Manne,Premium_100GB,407.24,58,T1008,T1008,12.93990344119929,77.62464901721242,Bengaluru,Healthy,0,0,0
C20314,Gayathri Sarna,Unlimited,3613.66,37,T1026,T1026,13.018333489717769,80.27883827043385,Chennai,Healthy,0,0,1
C20315,Harish Narain,Standard_20GB,1287.9,66,T1041,T1041,19.01369620236482,72.83553383971655,Mumbai,Healthy,0,0,0
C20316,Varsha Pant,Unlimited,1383.18,28,T1015,T1015,19.095481599030936,72.8056778156077,Mumbai,Healthy,0,0,0
C20317,Hitesh Narang,Standard_20GB,5996.94,11,T1002,T1002,12.961702667587774,77.59965517818893,Bengaluru,Healthy,1,0,0
C20318,Yug Bedi,Basic_5GB,1480.74,19,T1028,T1028,12.92907087281669,77.58377094225962,Bengaluru,Healthy,0,0,0
C20319,Dhriti Sharma,Premium_100GB,755.31,63,T1008,T1008,12.93990344119929,77.62464901721242,Bengaluru,Healthy,0,0,0
C20320,Pratyush Sant,Unlimited,3953.07,31,T1011,T1011,19.00641247153387,72.83795253569993,Mumbai,Healthy,1,0,1
C20321,Neel Karpe,Unlimited,5442.0,20,T1041,T1041,19.01369620236482,72.83553383971655,Mumbai,Healthy,0,0,0
C20322,Triveni Vasa,Premium_100GB,6990.87,67,T1044,T1044,28.6071416758286,77.1576108996647,Delhi,Unhealthy,0,1,0
C20323,Barkha Dugar,Standard_20GB,3433.93,63,T1042,T1042,13.02905334666557,80.28486841405483,Chennai,Healthy,0,0,0
C20324,Udyati Sunder,Premium_100GB,6254.99,19,T1016,T1016,12.981535478694678,77.55241247636768,Bengaluru,Healthy,1,0,1
C20325,Amrita Deo,Standard_20GB,1446.4,57,T1017,T1017,13.029181558561362,80.22806739947332,Chennai,Healthy,0,0,0
C20326,Aarnav Luthra,Unlimited,7164.89,6,T1029,T1029,13.069496530670513,80.20572406593942,Chennai,Healthy,0,0,0
C20327,Brijesh Grover,Standard_20GB,6266.42,15,T1036,T1036,28.51231226115647,77.16809191568898,Delhi,Healthy,0,0,0
C20328,Elijah Parsa,Unlimited,1772.61,54,T1019,T1019,28.60387565720649,77.13121231134181,Delhi,Healthy,0,0,0
C20329,Upasna Ramakrishnan,Basic_5GB,2420.84,18,T1001,T1001,28.53352426257309,77.129087049642,Delhi,Healthy,0,0,0
C20330,Triya Sachdeva,Basic_5GB,3218.15,57,T1049,T1049,19.056050794276302,72.87180681526907,Mumbai,Healthy,0,0,0
C20331,Chasmum Bali,Standard_20GB,4676.65,43,T1006,T1006,13.042623276281724,80.23720852431478,Chennai,Healthy,0,0,0
C20332,Inaya Kakar,Unlimited,7305.45,44,T1016,T1016,12.981535478694678,77.55241247636768,Bengaluru,Healthy,1,0,0
C20333,Ranbir Setty,Premium_100GB,1983.44,67,T1020,T1020,28.50278945562401,77.26156907446276,Delhi,Healthy,0,0,0
C20334,Ekani Sani,Basic_5GB,4336.36,36,T1031,T1031,19.111136234270827,72.83193144170211,Mumbai,Healthy,0,0,0
C20335,Daksha Pandit,Unlimited,6107.58,45,T1033,T1033,19.147865118274986,72.93988551203643,Mumbai,Healthy,0,0,0
C20336,Krisha Bora,Unlimited,2784.23,45,T1002,T1002,12.961702667587774,77.59965517818893,Bengaluru,Healthy,1,0,1
C20337,Adya Sarna,Basic_5GB,6704.37,15,T1027,T1027,19.079402149123208,72.91569286619138,Mumbai,Healthy,0,0,0
C20338,Udant Mane,Unlimited,7929.91,12,T1027,T1027,19.079402149123208,72.91569286619138,Mumbai,Healthy,0,0,0
C20339,Matthew Sant,Premium_100GB,2391.98,15,T1002,T1002,12.961702667587774,77.59965517818893,Bengaluru,Healthy,1,0,1
C20340,Aarav Ramakrishnan,Basic_5GB,5791.34,9,T1027,T1027,19.079402149123208,72.91569286619138,Mumbai,Healthy,0,0,0
C20341,Gagan Agarwal,Premium_100GB,5326.59,55,T1020,T1020,28.50278945562401,77.26156907446276,Delhi,Healthy,0,0,0
C20342,Shravya Gour,Unlimited,4106.92,13,T1026,T1026,13.018333489717769,80.27883827043385,Chennai,Healthy,0,0,0
C20343,Kevin Bansal,Premium_100GB,4757.92,30,T1010,T1010,13.027407874069294,80.26537542842367,Chennai,Unhealthy,0,1,0
C20344,Bhavani Kota,Premium_100GB,621.97,25,T1009,T1009,19.07128836279437,72.86222737490004,Mumbai,Unhealthy,0,1,0
C20345,Vasana Hari,Unlimited,5278.45,54,T1043,T1043,12.993855983198662,77.6259189313666,Bengaluru,Healthy,1,0,0
C20346,Meghana Om,Premium_100GB,2501.56,46,T1009,T1009,19.07128836279437,72.86222737490004,Mumbai,Unhealthy,0,1,0
C20347,Ayush Deol,Unlimited,1078.96,48,T1012,T1012,13.023810211330176,80.21192951781012,Chennai,Healthy,0,0,0
C20348,David Suri,Unlimited,1542.15,12,T1030,T1030,12.99871592770494,77.62670506809408,Bengaluru,Healthy,1,0,0
C20349,Vinaya Sachar,Standard_20GB,4239.7,66,T1016,T1016,12.981535478694678,77.55241247636768,Bengaluru,Healthy,1,0,0
C20350,Deepa Pandit,Unlimited,4109.35,49,T1016,T1016,12.981535478694678,77.55241247636768,Bengaluru,Healthy,1,0,0
C20351,Divya Rama,Unlimited,4584.88,3,T1019,T1019,28.60387565720649,77.13121231134181,Delhi,Healthy,0,0,0
C20352,Kiaan Chhabra,Basic_5GB,5485.15,16,T1011,T1011,19.00641247153387,72.83795253569993,Mumbai,Healthy,1,0,0
C20353,Chanchal Dara,Basic_5GB,1427.38,61,T1029,T1029,13.069496530670513,80.20572406593942,Chennai,Healthy,0,0,0
C20354,Ganga Pant,Standard_20GB,6982.3,34,T1049,T1049,19.056050794276302,72.87180681526907,Mumbai,Healthy,0,0,0
C20355,Rachana Ahuja,Premium_100GB,3873.01,60,T1043,T1043,12.993855983198662,77.6259189313666,Bengaluru,Healthy,1,0,0
C20356,Fiyaz Gulati,Basic_5GB,5747.21,53,T1032,T1032,28.51312326199266,77.12862480666897,Delhi,Healthy,0,0,0
C20357,Guneet Prakash,Unlimited,1570.14,47,T1001,T1001,28.53352426257309,77.129087049642,Delhi,Healthy,0,0,0
C20358,Naveen Tailor,Standard_20GB,972.2,17,T1037,T1037,28.52690785937098,77.2997725096253,Delhi,Healthy,0,0,0
C20359,Warinder Mane,Unlimited,5724.68,34,T1032,T1032,28.51312326199266,77.12862480666897,Delhi,Healthy,0,0,0
C20360,Chandran Sampath,Unlimited,7850.13,69,T1018,T1018,13.016560059757204,77.56755670675297,Bengaluru,Unhealthy,0,1,0
C20361,Qushi Muni,Premium_100GB,1061.33,54,T1016,T1016,12.981535478694678,77.55241247636768,Bengaluru,Healthy,1,0,1
C20362,Wakeeta Krish,Basic_5GB,5565.5,71,T1048,T1048,19.129969470149558,72.88423945036011,Mumbai,Healthy,0,0,0
C20363,Jason Saraf,Basic_5GB,7662.6,69,T1042,T1042,13.02905334666557,80.28486841405483,Chennai,Healthy,0,0,0
C20364,Xavier Prabhu,Standard_20GB,1248.65,45,T1037,T1037,28.52690785937098,77.2997725096253,Delhi,Healthy,0,0,0
C20365,Chandani Prabhakar,Unlimited,254.96,17,T1043,T1043,12.993855983198662,77.6259189313666,Bengaluru,Healthy,1,0,0
C20366,Vedika Madan,Standard_20GB,1563.5,5,T1044,T1044,28.6071416758286,77.1576108996647,Delhi,Unhealthy,0,1,0
C20367,Wazir Rout,Basic_5GB,1574.01,67,T1048,T1048,19.129969470149558,72.88423945036011,Mumbai,Healthy,0,0,0
C20368,Janani Mani,Premium_100GB,2277.5,56,T1008,T1008,12.93990344119929,77.62464901721242,Bengaluru,Healthy,0,0,0
C20369,Jyoti Manda,Premium_100GB,7239.32,62,T1023,T1023,12.935275554960178,77.5767429679547,Bengaluru,Unhealthy,0,1,0
C20370,Viraj Padmanabhan,Basic_5GB,6994.27,17,T1033,T1033,19.147865118274986,72.93988551203643,Mumbai,Healthy,0,0,0
C20371,Om Gola,Standard_20GB,2165.5,46,T1040,T1040,19.12596670726637,72.88051027309317,Mumbai,Healthy,0,0,0
C20372,Bhavani Pal,Standard_20GB,4465.23,15,T1039,T1039,28.57559611623694,77.18562856328342,Delhi,Healthy,0,0,0
C20373,Forum Kibe,Standard_20GB,3905.16,1,T1026,T1026,13.018333489717769,80.27883827043385,Chennai,Healthy,0,0,0
C20374,Rushil Butala,Standard_20GB,1195.88,22,T1034,T1034,28.52821554211284,77.25885676527254,Delhi,Unhealthy,0,1,0
C20375,Sachi Venkatesh,Premium_100GB,6975.94,2,T1020,T1020,28.50278945562401,77.26156907446276,Delhi,Healthy,0,0,0
C20376,Frederick Majumdar,Unlimited,3616.39,67,T1004,T1004,13.00034409162078,77.55642614044618,Bengaluru,Healthy,0,0,0
C20377,Zilmil Agrawal,Unlimited,5476.09,19,T1003,T1003,12.954368465260934,77.59563002387812,Bengaluru,Healthy,0,0,0
C20378,Sachi Memon,Basic_5GB,1289.01,61,T1041,T1041,19.01369620236482,72.83553383971655,Mumbai,Healthy,0,0,0
C20379,Anmol Yogi,Standard_20GB,7635.63,26,T1026,T1026,13.018333489717769,80.27883827043385,Chennai,Healthy,0,0,0
C20380,Hamsini Bhatti,Basic_5GB,5032.71,71,T1015,T1015,19.095481599030936,72.8056778156077,Mumbai,Healthy,0,0,0
C20381,Devansh Menon,Premium_100GB,7540.19,2,T1039,T1039,28.57559611623694,77.18562856328342,Delhi,Healthy,0,0,0
C20382,Hemal Bhakta,Basic_5GB,6286.91,52,T1029,T1029,13.069496530670513,80.20572406593942,Chennai,Healthy,0,0,0
C20383,Irya Nori,Premium_100GB,2193.63,4,T1020,T1020,28.50278945562401,77.26156907446276,Delhi,Healthy,0,0,0
C20384,Pushti Mahal,Basic_5GB,6740.03,3,T1024,T1024,28.683406618513967,77.12076926840687,Delhi,Healthy,0,0,0
C20385,Krishna Parikh,Premium_100GB,1003.8,35,T1022,T1022,28.570299130145017,77.1258696041448,Delhi,Healthy,0,0,0
C20386,Harinakshi Nayar,Standard_20GB,2836.81,42,T1046,T1046,28.587758677810275,77.21375286662766,Delhi,Unhealthy,0,1,0
C20387,Lipika Nanda,Basic_5GB,809.97,28,T1049,T1049,19.056050794276302,72.87180681526907,Mumbai,Healthy,0,0,0
C20388,Pranit Mander,Standard_20GB,7111.13,47,T1011,T1011,19.00641247153387,72.83795253569993,Mumbai,Healthy,1,0,1
C20389,Farhan Krishna,Standard_20GB,568.49,4,T1006,T1006,13.042623276281724,80.23720852431478,Chennai,Healthy,0,0,0
C20390,Ria Bandi,Premium_100GB,246.08,1,T1030,T1030,12.99871592770494,77.62670506809408,Bengaluru,Healthy,1,0,1
C20391,Veer Ghosh,Standard_20GB,2388.02,34,T1031,T1031,19.111136234270827,72.83193144170211,Mumbai,Healthy,0,0,0
C20392,Jalsa Gola,Premium_100GB,6620.68,52,T1047,T1047,19.091529343236644,72.86963493972571,Mumbai,Healthy,0,0,0
C20393,Jatin Bakshi,Standard_20GB,1139.92,43,T1001,T1001,28.53352426257309,77.129087049642,Delhi,Healthy,0,0,1
C20394,Udyati Dewan,Premium_100GB,5811.88,6,T1046,T1046,28.587758677810275,77.21375286662766,Delhi,Unhealthy,0,1,0
